Block	geneID1	chr1	start_pos1	end_pos1	geneID2	chr2	start_pos2	end_pos2	ka_NG86	ks_NG86	ka_YN00	ks_YN00	value_x	value_y	slope	outlier
1	Zo_SA_chr01A_1702	chr01A	101321494	101334398	Zo_SB_chr01B_1736	chr01B	90931947	90944297	0.124	0.2379	0.1216	0.267	101327946	90938122	0.897463	0.897463
1	Zo_SA_chr01A_1711	chr01A	101955700	101956621	Zo_SB_chr01B_1741	chr01B	91407616	91419501	0.0335	0.0611	0.0356	0.0512	101956000	91413600	0.896597	0.896597
1	Zo_SA_chr01A_1713	chr01A	102254560	102258128	Zo_SB_chr01B_1742	chr01B	91555335	91558856	0.0178	0.0538	0.0174	0.059	102256344	91557100	0.895368	0.895368
1	Zo_SA_chr01A_1714	chr01A	102258382	102262830	Zo_SB_chr01B_1743	chr01B	91559100	91563335	9e-04	0.0243	0.001	0.0207	102260606	91561200	0.895371	0.895371
1	Zo_SA_chr01A_1715	chr01A	102307910	102309878	Zo_SB_chr01B_1744	chr01B	91565582	91567549	0	0.017	0	0.014	102308894	91566600	0.895001	0.895001
1	Zo_SA_chr01A_1717	chr01A	102352397	102355587	Zo_SB_chr01B_1745	chr01B	91628881	91632245	0.0172	0.0464	0.0176	0.0438	102353992	91630563	0.895232	0.895232
1	Zo_SA_chr01A_1718	chr01A	102501131	102511402	Zo_SB_chr01B_1748	chr01B	91734963	91745476	0.1459	0.2677	0.1456	0.2729	102506000	91740200	0.894972	0.894972
1	Zo_SA_chr01A_1719	chr01A	102591947	102593692	Zo_SB_chr01B_1749	chr01B	91835811	91837628	0.0078	0.0243	0.0074	0.0286	102593000	91836700	0.895157	0.895157
1	Zo_SA_chr01A_1720	chr01A	102650394	102652310	Zo_SB_chr01B_1750	chr01B	91915358	91942023	0.0125	0.0381	0.0128	0.0356	102651352	91928700	0.895543	0.895543
1	Zo_SA_chr01A_1721	chr01A	102654661	102661127	Zo_SB_chr01B_1751	chr01B	91944212	91951034	0.0039	0.0181	0.0042	0.0149	102657894	91947623	0.89567	0.89567
1	Zo_SA_chr01A_1722	chr01A	102699417	102703748	Zo_SB_chr01B_1752	chr01B	91963680	91968011	0.0112	0.0309	0.0121	0.0245	102702000	91965800	0.895467	0.895467
1	Zo_SA_chr01A_1723	chr01A	102868675	102874862	Zo_SB_chr01B_1754	chr01B	92116874	92136264	0.0828	0.1124	0.0851	0.1044	102872000	92126569	0.895548	0.895548
1	Zo_SA_chr01A_1724	chr01A	102889028	102895198	Zo_SB_chr01B_1755	chr01B	92137300	92143601	0.0013	0.0084	0.0014	0.0067	102892113	92140500	0.895505	0.895505
1	Zo_SA_chr01A_1725	chr01A	102895985	102942246	Zo_SB_chr01B_1756	chr01B	92144569	92167101	0.0063	0.0262	0.0064	0.0247	102919000	92155835	0.89542	0.89542
1	Zo_SA_chr01A_1726	chr01A	103018561	103021274	Zo_SB_chr01B_1757	chr01B	92245562	92248271	0.0068	0.0533	0.0074	0.0436	103020000	92246900	0.895428	0.895428
1	Zo_SA_chr01A_1728	chr01A	103057178	103058260	Zo_SB_chr01B_1758	chr01B	92267699	92268781	0.0049	0.0199	0.0048	0.0212	103057719	92268240	0.895306	0.895306
1	Zo_SA_chr01A_1732	chr01A	103481385	103482968	Zo_SB_chr01B_1761	chr01B	92531560	92535914	0.0571	0.1382	0.0529	0.1853	103482000	92533737	0.8942	0.8942
1	Zo_SA_chr01A_1735	chr01A	103936097	103936426	Zo_SB_chr01B_1762	chr01B	92559258	92559533	0.0937	0.1619	0.0959	0.1583	103936000	92559400	0.89054	0.89054
1	Zo_SA_chr01A_1736	chr01A	104041834	104046270	Zo_SB_chr01B_1763	chr01B	92599766	92603460	0.078	0.1331	0.0738	0.1637	104044052	92601613	0.890023	0.890023
1	Zo_SA_chr01A_1739	chr01A	104131168	104134320	Zo_SB_chr01B_1765	chr01B	92729707	92738078	0.3477	0.5154	0.3527	0.4987	104132744	92733900	0.890535	0.890535
1	Zo_SA_chr01A_1740	chr01A	104135733	104141998	Zo_SB_chr01B_1766	chr01B	92739554	92745837	0.0101	0.0252	0.0103	0.0236	104139000	92742700	0.890568	0.890568
1	Zo_SA_chr01A_1741	chr01A	104142415	104143350	Zo_SB_chr01B_1767	chr01B	92746889	92747428	0.0292	0.103	0.0263	0.1696	104143000	92747200	0.890576	0.890576
1	Zo_SA_chr01A_1742	chr01A	104149933	104152788	Zo_SB_chr01B_1768	chr01B	92786771	92792597	0.0116	0.0288	0.0128	0.0226	104151000	92789684	0.890912	0.890912
1	Zo_SA_chr01A_1743	chr01A	104160929	104164140	Zo_SB_chr01B_1769	chr01B	92804913	92814526	0.0157	0.028	0.0161	0.0258	104163000	92809700	0.891009	0.891009
1	Zo_SA_chr01A_1745	chr01A	104189089	104199363	Zo_SB_chr01B_1770	chr01B	92859708	92861945	0.0044	0.0049	0.0041	0.006	104194226	92860800	0.891228	0.891228
1	Zo_SA_chr01A_1746	chr01A	104201218	104203651	Zo_SB_chr01B_1771	chr01B	92863895	92866783	0.0504	0.0801	0.0498	0.0841	104202000	92865339	0.891201	0.891201
1	Zo_SA_chr01A_1752	chr01A	105481851	105482470	Zo_SB_chr01B_1779	chr01B	94445815	94446434	0.005	0.0066	0.0053	0.0058	105482000	94446100	0.895375	0.895375
1	Zo_SA_chr01A_1753	chr01A	105482988	105485139	Zo_SB_chr01B_1780	chr01B	94446954	94449211	0.0951	0.147	0.0931	0.1638	105484000	94448100	0.895378	0.895378
1	Zo_SA_chr01A_1759	chr01A	107144506	107154312	Zo_SB_chr01B_1791	chr01B	96348128	96356228	0.0062	0.0109	0.0063	0.0105	107149409	96352178	0.899232	0.899232
1	Zo_SA_chr01A_1760	chr01A	107243182	107245737	Zo_SB_chr01B_1792	chr01B	96442510	96445044	0.0095	0.0245	0.0097	0.0228	107244000	96443777	0.899289	0.899289
1	Zo_SA_chr01A_1761	chr01A	107372108	107373604	Zo_SB_chr01B_1793	chr01B	96487060	96488556	0.0089	0.0519	0.0091	0.049	107372856	96487808	0.898624	0.898624
1	Zo_SA_chr01A_1762	chr01A	107377773	107378219	Zo_SB_chr01B_1794	chr01B	96492657	96493576	0.0391	0.0505	0.038	0.0553	107377996	96493100	0.89863	0.89863
1	Zo_SA_chr01A_1763	chr01A	107380883	107389346	Zo_SB_chr01B_1796	chr01B	96519551	96524055	0.0236	0.035	0.0253	0.0281	107385000	96521803	0.898838	0.898838
1	Zo_SA_chr01A_1764	chr01A	107393126	107404204	Zo_SB_chr01B_1797	chr01B	96527824	96538612	0.1057	0.1546	0.1093	0.1422	107398665	96533218	0.898831	0.898831
1	Zo_SA_chr01A_1765	chr01A	107404246	107416756	Zo_SB_chr01B_1798	chr01B	96571165	96582400	0.0931	0.1641	0.0942	0.159	107410501	96576800	0.899137	0.899137
1	Zo_SA_chr01A_1766	chr01A	107509442	107511459	Zo_SB_chr01B_1800	chr01B	96739933	96741964	0.078	0.1085	0.0843	0.088	107510000	96740900	0.899828	0.899828
1	Zo_SA_chr01A_1774	chr01A	108259359	108265514	Zo_SB_chr01B_1804	chr01B	96946208	96946942	0.0131	0.0163	0.0122	0.0209	108262000	96946575	0.895477	0.895477
1	Zo_SA_chr01A_1775	chr01A	108301759	108312707	Zo_SB_chr01B_1805	chr01B	97013315	97023016	0.0073	0.01	0.0078	0.0085	108307233	97018200	0.895768	0.895768
1	Zo_SA_chr01A_1776	chr01A	108320883	108325165	Zo_SB_chr01B_1806	chr01B	97037873	97045283	0.032	0.0391	0.034	0.0336	108323024	97041578	0.895854	0.895854
1	Zo_SA_chr01A_1777	chr01A	108359374	108407463	Zo_SB_chr01B_1807	chr01B	97065226	97094134	0.0113	0.0131	0.012	0.0111	108383000	97079680	0.895706	0.895706
1	Zo_SA_chr01A_1778	chr01A	108578731	108590731	Zo_SB_chr01B_1809	chr01B	97174054	97186594	0.0185	0.0327	0.0191	0.0299	108584731	97180324	0.894972	0.894972
1	Zo_SA_chr01A_1779	chr01A	108591776	108595306	Zo_SB_chr01B_1810	chr01B	97188736	97192335	0.014	0.0164	0.0145	0.0149	108593541	97190500	0.894994	0.894994
1	Zo_SA_chr01A_1781	chr01A	108730020	108765821	Zo_SB_chr01B_1812	chr01B	97293117	97316160	0.0974	0.1577	0.0946	0.1811	108748000	97304600	0.894772	0.894772
1	Zo_SA_chr01A_1783	chr01A	108884975	108896976	Zo_SB_chr01B_1817	chr01B	97617879	97621242	0.0491	0.0993	0.0504	0.0934	108891000	97619600	0.896489	0.896489
1	Zo_SA_chr01A_1786	chr01A	109112452	109113420	Zo_SB_chr01B_1818	chr01B	97672791	97684887	0.03	0.0885	0.0294	0.0943	109112936	97678839	0.895209	0.895209
1	Zo_SA_chr01A_1787	chr01A	109218518	109219480	Zo_SB_chr01B_1819	chr01B	97723556	97724536	0.0269	0.0462	0.0268	0.0467	109218999	97724046	0.894753	0.894753
1	Zo_SA_chr01A_1788	chr01A	109260227	109262463	Zo_SB_chr01B_1820	chr01B	97769716	97772200	0.0571	0.1217	0.0517	0.1761	109261345	97770958	0.894836	0.894836
1	Zo_SA_chr01A_1790	chr01A	109494852	109503581	Zo_SB_chr01B_1821	chr01B	97836173	97858347	0.0432	0.0948	0.0409	0.1224	109499000	97847260	0.893589	0.893589
1	Zo_SA_chr01A_1791	chr01A	109617176	109630128	Zo_SB_chr01B_1823	chr01B	97951601	97964457	0.3478	0.4117	0.3455	0.4324	109623652	97958029	0.893585	0.893585
1	Zo_SA_chr01A_1793	chr01A	109663057	109663911	Zo_SB_chr01B_1824	chr01B	97972475	97973329	0.0169	0.0317	0.0171	0.0305	109663484	97972902	0.893396	0.893396
1	Zo_SA_chr01A_1794	chr01A	109666472	109667335	Zo_SB_chr01B_1825	chr01B	97992735	97993607	0.0152	0.0313	0.0164	0.025	109667000	97993171	0.893553	0.893553
1	Zo_SA_chr01A_1795	chr01A	109828945	109834302	Zo_SB_chr01B_1826	chr01B	98087878	98093121	0	0.0461	0	0.0609	109832000	98090500	0.893099	0.893099
1	Zo_SA_chr01A_1796	chr01A	109940912	109941871	Zo_SB_chr01B_1831	chr01B	98681469	98689730	0.0305	0.0855	0.0303	0.0868	109941000	98685600	0.89762	0.89762
1	Zo_SA_chr01A_1799	chr01A	110530761	110532620	Zo_SB_chr01B_1832	chr01B	98978309	98980168	0.0128	0.0379	0.0131	0.0356	110532000	98979200	0.895483	0.895483
1	Zo_SA_chr01A_1802	chr01A	110755205	110755573	Zo_SB_chr01B_1836	chr01B	99192514	99192933	0.0362	0.0762	0.0385	0.0655	110755389	99192700	0.895602	0.895602
1	Zo_SA_chr01A_1808	chr01A	110937577	110938688	Zo_SB_chr01B_1837	chr01B	99442756	99443867	0.0058	0.0212	0.0051	0.0358	110938000	99443300	0.896385	0.896385
1	Zo_SA_chr01A_1809	chr01A	110992944	110995135	Zo_SB_chr01B_1838	chr01B	99484231	99486326	0.0037	0.0451	0.0037	0.0442	110994000	99485300	0.896312	0.896312
1	Zo_SA_chr01A_1811	chr01A	111087510	111098208	Zo_SB_chr01B_1839	chr01B	99506926	99517800	0.0363	0.0589	0.038	0.0518	111092859	99512363	0.895758	0.895758
1	Zo_SA_chr01A_1813	chr01A	111132806	111135412	Zo_SB_chr01B_1841	chr01B	99691923	99698647	0.1054	0.1606	0.1081	0.1499	111134109	99695285	0.897072	0.897072
1	Zo_SA_chr01A_1814	chr01A	111151659	111164667	Zo_SB_chr01B_1843	chr01B	99707055	99717019	0.0515	0.054	0.0515	0.0545	111158163	99712037	0.897028	0.897028
1	Zo_SA_chr01A_1815	chr01A	111258435	111259353	Zo_SB_chr01B_1844	chr01B	99770626	99771536	0.0045	0.0228	0.0042	0.0289	111258894	99771081	0.896747	0.896747
1	Zo_SA_chr01A_1816	chr01A	111403180	111404279	Zo_SB_chr01B_1846	chr01B	99805181	99806280	0.0141	0.0328	0.014	0.0332	111404000	99805700	0.895892	0.895892
1	Zo_SA_chr01A_1817	chr01A	111486099	111486662	Zo_SB_chr01B_1847	chr01B	99826041	99826592	0.0096	0.0313	0.0103	0.0262	111486000	99826300	0.895413	0.895413
1	Zo_SA_chr01A_1818	chr01A	111561581	111569584	Zo_SB_chr01B_1848	chr01B	99846430	99854284	0.1644	0.1858	0.1614	0.1994	111566000	99850357	0.894992	0.894992
1	Zo_SA_chr01A_1819	chr01A	111604467	111626318	Zo_SB_chr01B_1850	chr01B	99929026	99942954	0.0021	0.0147	0.0022	0.0134	111615000	99935990	0.89536	0.89536
1	Zo_SA_chr01A_1820	chr01A	111806814	111810189	Zo_SB_chr01B_1851	chr01B	100039731	100043422	0.0041	0.0108	0.0038	0.0136	111809000	100042000	0.894758	0.894758
1	Zo_SA_chr01A_1824	chr01A	112289003	112316278	Zo_SB_chr01B_1852	chr01B	100071896	100083104	0.023	0.0348	0.0226	0.0375	112303000	100077500	0.891141	0.891141
1	Zo_SA_chr01A_1825	chr01A	112302732	112304970	Zo_SB_chr01B_1853	chr01B	100085681	100087913	0.0142	0.0141	0.014	0.015	112303851	100086797	0.891214	0.891214
1	Zo_SA_chr01A_1828	chr01A	112464143	112465114	Zo_SB_chr01B_1860	chr01B	100365820	100373206	0.4597	0.8289	0.4652	0.8278	112465000	100369513	0.892454	0.892454
1	Zo_SA_chr01A_1833	chr01A	112754285	112761085	Zo_SB_chr01B_1862	chr01B	100438732	100440697	0.1433	0.2068	0.136	0.2563	112757685	100440000	0.890757	0.890757
1	Zo_SA_chr01A_1837	chr01A	112879780	112882017	Zo_SB_chr01B_1866	chr01B	100699638	100701857	0.0012	0.0094	0.0012	0.0092	112881000	100701000	0.892097	0.892097
1	Zo_SA_chr01A_1840	chr01A	112894321	112895385	Zo_SB_chr01B_1869	chr01B	100714567	100715631	0.0143	0.0325	0.014	0.0344	112894853	100715099	0.892114	0.892114
1	Zo_SA_chr01A_1846	chr01A	112917914	112921813	Zo_SB_chr01B_1870	chr01B	100725034	100728928	0.0079	0.0276	0.0085	0.0224	112920000	100726981	0.892022	0.892022
1	Zo_SA_chr01A_1848	chr01A	112961707	112975235	Zo_SB_chr01B_1874	chr01B	100794200	100807762	0.0064	0.0179	0.007	0.0141	112968471	100800981	0.892293	0.892293
1	Zo_SA_chr01A_1849	chr01A	113095102	113132367	Zo_SB_chr01B_1875	chr01B	100951680	100952642	0.4736	0.9219	0.4708	1.1798	113114000	100952161	0.892484	0.892484
1	Zo_SA_chr01A_1850	chr01A	113189721	113194035	Zo_SB_chr01B_1877	chr01B	100979217	100983545	0.0024	0.0095	0.0021	0.0148	113191878	100981381	0.892126	0.892126
1	Zo_SA_chr01A_1851	chr01A	113208151	113208954	Zo_SB_chr01B_1878	chr01B	100993462	101003904	0.0589	0.0934	0.0599	0.0892	113209000	100998683	0.892147	0.892147
1	Zo_SA_chr01A_1852	chr01A	113295551	113296087	Zo_SB_chr01B_1879	chr01B	101005095	101020648	0.3569	0.559	0.3308	1.0229	113295819	101013000	0.891585	0.891585
1	Zo_SA_chr01A_1854	chr01A	113381335	113383801	Zo_SB_chr01B_1880	chr01B	101079953	101082308	0.0092	0.0334	0.0096	0.0293	113382568	101081000	0.891505	0.891505
1	Zo_SA_chr01A_1855	chr01A	113486836	113498856	Zo_SB_chr01B_1882	chr01B	101095415	101107401	0.0021	0.0097	0.0021	0.0095	113492846	101101408	0.890817	0.890817
1	Zo_SA_chr01A_1856	chr01A	113497253	113504104	Zo_SB_chr01B_1883	chr01B	101105795	101112936	0.2016	0.2067	0.1971	0.2276	113501000	101109000	0.890826	0.890826
1	Zo_SA_chr01A_1857	chr01A	113505113	113525230	Zo_SB_chr01B_1885	chr01B	101131736	101133391	0.0016	0.0145	0.0016	0.0138	113515000	101133000	0.890917	0.890917
1	Zo_SA_chr01A_1858	chr01A	113525403	113528370	Zo_SB_chr01B_1886	chr01B	101133564	101136570	0.0014	0.0426	0.0013	0.0538	113527000	101135067	0.890847	0.890847
1	Zo_SA_chr01A_1861	chr01A	114096427	114103622	Zo_SB_chr01B_1897	chr01B	101981976	101995411	0.2961	0.3621	0.3037	0.3376	114100000	101989000	0.893853	0.893853
1	Zo_SA_chr01A_1865	chr01A	114502825	114504403	Zo_SB_chr01B_1901	chr01B	102405914	102423451	0.1608	0.187	0.1571	0.2084	114503614	102415000	0.894423	0.894423
1	Zo_SA_chr01A_1867	chr01A	114893850	114917294	Zo_SB_chr01B_1902	chr01B	102496463	102510053	0.0534	0.1585	0.0538	0.1557	114905572	102503258	0.892065	0.892065
1	Zo_SA_chr01A_1868	chr01A	114968592	114971038	Zo_SB_chr01B_1903	chr01B	102511472	102513945	0	0.0159	0	0.0167	114969815	102513000	0.891649	0.891649
1	Zo_SA_chr01A_1869	chr01A	114972638	114974882	Zo_SB_chr01B_1904	chr01B	102514317	102517199	0.0736	0.1503	0.0741	0.148	114973760	102515758	0.891645	0.891645
1	Zo_SA_chr01A_1870	chr01A	115016660	115017721	Zo_SB_chr01B_1905	chr01B	102543011	102544078	0.0039	0.0329	0.0035	0.0447	115017000	102544000	0.89155	0.89155
1	Zo_SA_chr01A_1872	chr01A	115038947	115041754	Zo_SB_chr01B_1907	chr01B	102610981	102613795	0.0502	0.0761	0.0525	0.0674	115040000	102612388	0.891969	0.891969
1	Zo_SA_chr01A_1873	chr01A	115108478	115110304	Zo_SB_chr01B_1908	chr01B	102665896	102667819	0.0058	0.0301	0.0065	0.0225	115109391	102667000	0.891907	0.891907
1	Zo_SA_chr01A_1875	chr01A	115141774	115190550	Zo_SB_chr01B_1909	chr01B	102687720	102750601	0.0058	0.019	0.0059	0.0178	115166162	102719000	0.891921	0.891921
1	Zo_SA_chr01A_1877	chr01A	115328477	115330382	Zo_SB_chr01B_1913	chr01B	102902542	102904570	0.009	0.0308	0.0093	0.0285	115329000	102903556	0.892258	0.892258
1	Zo_SA_chr01A_1878	chr01A	115377261	115377602	Zo_SB_chr01B_1915	chr01B	102952011	102952352	0.004	0	0.0043	0	115377000	102952000	0.892308	0.892308
1	Zo_SA_chr01A_1879	chr01A	115378355	115396127	Zo_SB_chr01B_1916	chr01B	102953177	102970880	0	0.006	0	0.0059	115387241	102962000	0.892317	0.892317
1	Zo_SA_chr01A_1880	chr01A	115400298	115406922	Zo_SB_chr01B_1917	chr01B	102976559	102983972	0.1037	0.1896	0.1018	0.2051	115403610	102980000	0.892349	0.892349
1	Zo_SA_chr01A_1885	chr01A	115437866	115450905	Zo_SB_chr01B_1918	chr01B	102994903	102996315	0.0183	0.031	0.0189	0.0286	115444000	102995609	0.892166	0.892166
1	Zo_SA_chr01A_1886	chr01A	115552173	115552873	Zo_SB_chr01B_1919	chr01B	103313679	103314387	0.0093	0.0526	0.0099	0.0433	115552523	103314033	0.894087	0.894087
1	Zo_SA_chr01A_1887	chr01A	115698530	115701238	Zo_SB_chr01B_1920	chr01B	103390221	103392949	0.0148	0.0314	0.0151	0.03	115699884	103391585	0.893619	0.893619
1	Zo_SA_chr01A_1888	chr01A	115701969	115702348	Zo_SB_chr01B_1921	chr01B	103393654	103394110	0.005	0	0.005	0	115702000	103393882	0.893621	0.893621
1	Zo_SA_chr01A_1892	chr01A	115999909	116006078	Zo_SB_chr01B_1924	chr01B	103616809	103622952	0.0176	0.0471	0.0187	0.0395	116003000	103620000	0.893252	0.893252
1	Zo_SA_chr01A_1895	chr01A	116252417	116255552	Zo_SB_chr01B_1927	chr01B	103897167	103899083	0.0086	0.0159	0.0088	0.0153	116254000	103898125	0.893717	0.893717
1	Zo_SA_chr01A_1896	chr01A	116364898	116367910	Zo_SB_chr01B_1928	chr01B	104008559	104011590	0.0288	0.0636	0.0288	0.064	116366404	104010000	0.893815	0.893815
1	Zo_SA_chr01A_1897	chr01A	116369968	116371947	Zo_SB_chr01B_1929	chr01B	104013632	104015611	0.0033	0.0091	0.0034	0.0081	116371000	104015000	0.893819	0.893819
1	Zo_SA_chr01A_1898	chr01A	116492877	116495998	Zo_SB_chr01B_1930	chr01B	104082760	104086154	0.0195	0.0243	0.0199	0.0228	116494000	104084457	0.893471	0.893471
1	Zo_SA_chr01A_1903	chr01A	116924853	116933943	Zo_SB_chr01B_1934	chr01B	104431648	104433927	0.0783	0.102	0.0704	0.1584	116929398	104433000	0.893127	0.893127
1	Zo_SA_chr01A_1904	chr01A	116959179	116968559	Zo_SB_chr01B_1935	chr01B	104449235	104459062	0.0028	0.0092	0.0029	0.0085	116963869	104454000	0.893046	0.893046
1	Zo_SA_chr01A_1905	chr01A	116994351	116995650	Zo_SB_chr01B_1936	chr01B	104520293	104521690	0.0055	0.0171	0.0059	0.0143	116995000	104521000	0.89338	0.89338
1	Zo_SA_chr01A_1906	chr01A	117085408	117122627	Zo_SB_chr01B_1938	chr01B	104695746	104696900	0.0085	0.0244	0.0084	0.0255	117104000	104696323	0.894046	0.894046
1	Zo_SA_chr01A_1907	chr01A	117123038	117123502	Zo_SB_chr01B_1939	chr01B	104697086	104704255	0.0148	0.079	0.0141	0.0922	117123270	104701000	0.893936	0.893936
1	Zo_SA_chr01A_1910	chr01A	117518329	117521261	Zo_SB_chr01B_1941	chr01B	104804855	104807787	0.004	0.0149	0.0044	0.0114	117519795	104806321	0.891818	0.891818
1	Zo_SA_chr01A_1911	chr01A	117645796	117649835	Zo_SB_chr01B_1942	chr01B	104822222	104825902	0.0111	0.0336	0.0116	0.0295	117648000	104824062	0.890999	0.890999
1	Zo_SA_chr01A_1912	chr01A	117649687	117652202	Zo_SB_chr01B_1943	chr01B	104825754	104828927	0.0145	0.0331	0.0142	0.0366	117651000	104827000	0.891003	0.891003
1	Zo_SA_chr01A_1913	chr01A	117654775	117657879	Zo_SB_chr01B_1944	chr01B	104830782	104833773	0.0055	0.0407	0.0056	0.0381	117656327	104832000	0.891004	0.891004
1	Zo_SA_chr01A_1914	chr01A	117674113	117678757	Zo_SB_chr01B_1945	chr01B	104868794	104871208	0.0769	0.114	0.0733	0.1382	117676435	104870001	0.891172	0.891172
1	Zo_SA_chr01A_1915	chr01A	117679763	117685269	Zo_SB_chr01B_1946	chr01B	104871711	104880468	0.0419	0.0621	0.0431	0.0573	117682516	104876000	0.891178	0.891178
1	Zo_SA_chr01A_1916	chr01A	117686636	117712713	Zo_SB_chr01B_1947	chr01B	104881216	104912167	0.0926	0.1141	0.0922	0.1172	117700000	104897000	0.891223	0.891223
1	Zo_SA_chr01A_1917	chr01A	117718456	117719634	Zo_SB_chr01B_1948	chr01B	104913599	104915289	0.0125	0.0285	0.012	0.0327	117719045	104914444	0.891227	0.891227
1	Zo_SA_chr01A_1918	chr01A	117723440	117728585	Zo_SB_chr01B_1949	chr01B	104919401	104924749	0.0095	0.0292	0.0103	0.0234	117726000	104922075	0.89124	0.89124
1	Zo_SA_chr01A_1919	chr01A	117764870	117768436	Zo_SB_chr01B_1950	chr01B	104954161	104957725	0.0412	0.0578	0.0406	0.0616	117766653	104955943	0.89122	0.89122
1	Zo_SA_chr01A_1920	chr01A	117795871	117811163	Zo_SB_chr01B_1951	chr01B	104975452	104981360	0.0026	0.023	0.0027	0.0203	117803517	104978406	0.891131	0.891131
1	Zo_SA_chr01A_1921	chr01A	117818081	117819841	Zo_SB_chr01B_1953	chr01B	104990783	104992221	0.0075	0.049	0.0077	0.0456	117818961	104991502	0.891126	0.891126
1	Zo_SA_chr01A_1923	chr01A	117865894	117872060	Zo_SB_chr01B_1954	chr01B	105009377	105023134	0.04	0.0694	0.0399	0.0706	117868977	105016000	0.890958	0.890958
1	Zo_SA_chr01A_1924	chr01A	117872474	117875296	Zo_SB_chr01B_1955	chr01B	105023551	105026370	0.0061	0.0193	0.0065	0.0164	117873885	105025000	0.890994	0.890994
1	Zo_SA_chr01A_1925	chr01A	117875798	117877424	Zo_SB_chr01B_1956	chr01B	105026874	105029393	0.0047	0	0.0049	0	117876611	105028000	0.891001	0.891001
1	Zo_SA_chr01A_1926	chr01A	117878170	117882728	Zo_SB_chr01B_1957	chr01B	105029213	105032671	0.0064	0	0.0067	0	117880449	105030942	0.890995	0.890995
1	Zo_SA_chr01A_1927	chr01A	117883382	117893770	Zo_SB_chr01B_1958	chr01B	105032945	105048349	0.0277	0.0369	0.0277	0.0373	117888576	105040647	0.891016	0.891016
1	Zo_SA_chr01A_1928	chr01A	117916274	117917308	Zo_SB_chr01B_1959	chr01B	105083906	105092224	0.0261	0.0168	0.0265	0.0161	117916791	105088065	0.891205	0.891205
1	Zo_SA_chr01A_1929	chr01A	117919610	117924295	Zo_SB_chr01B_1960	chr01B	105094747	105100430	0.0554	0.0542	0.0561	0.052	117922000	105098000	0.891247	0.891247
1	Zo_SA_chr01A_1930	chr01A	117920501	117922255	Zo_SB_chr01B_1961	chr01B	105096616	105098399	0.027	0	0.0283	0	117921378	105098000	0.891251	0.891251
1	Zo_SA_chr01A_1931	chr01A	117924423	117927129	Zo_SB_chr01B_1962	chr01B	105100584	105103317	0.0093	0.023	0.0098	0.0196	117925776	105102000	0.891255	0.891255
1	Zo_SA_chr01A_1932	chr01A	117939488	117941701	Zo_SB_chr01B_1963	chr01B	105108751	105110964	0.0041	0.0218	0.0046	0.0164	117941000	105110000	0.89121	0.89121
1	Zo_SA_chr01A_1933	chr01A	117942160	117950104	Zo_SB_chr01B_1965	chr01B	105121809	105123743	0.0521	0.1151	0.0524	0.1137	117946132	105122776	0.891278	0.891278
1	Zo_SA_chr01A_1934	chr01A	117950313	117950714	Zo_SB_chr01B_1966	chr01B	105123952	105124353	0.0106	0.0178	0.0097	0.0229	117951000	105124000	0.891256	0.891256
1	Zo_SA_chr01A_1935	chr01A	117976166	117980799	Zo_SB_chr01B_1968	chr01B	105216339	105217257	0.0106	0.0512	0.0115	0.0402	117978000	105216798	0.89183	0.89183
1	Zo_SA_chr01A_1936	chr01A	117988266	117989142	Zo_SB_chr01B_1969	chr01B	105219386	105220258	0.0822	0.0672	0.0875	0.0552	117988704	105219822	0.891779	0.891779
1	Zo_SA_chr01A_1937	chr01A	118046254	118047552	Zo_SB_chr01B_1970	chr01B	105244804	105246084	0.0072	0.0211	0.0076	0.0178	118046903	105245444	0.891556	0.891556
1	Zo_SA_chr01A_1939	chr01A	118066187	118072680	Zo_SB_chr01B_1971	chr01B	105283315	105289618	0.0019	0.0149	0.0021	0.0121	118069000	105286000	0.891733	0.891733
1	Zo_SA_chr01A_1940	chr01A	118072390	118076703	Zo_SB_chr01B_1972	chr01B	105289328	105293640	0.0033	0.0159	0.0033	0.016	118075000	105291484	0.891737	0.891737
1	Zo_SA_chr01A_1943	chr01A	118478646	118480687	Zo_SB_chr01B_1974	chr01B	105632280	105633946	0.012	0.0224	0.0124	0.0202	118480000	105633113	0.891572	0.891572
1	Zo_SA_chr01A_1944	chr01A	118509460	118510242	Zo_SB_chr01B_1975	chr01B	105663482	105664264	0.0034	0.0164	0.0034	0.0154	118509851	105663873	0.891604	0.891604
1	Zo_SA_chr01A_1945	chr01A	118770454	118772440	Zo_SB_chr01B_1980	chr01B	106143057	106145040	0.0081	0.027	0.0085	0.0239	118771447	106144000	0.893683	0.893683
1	Zo_SA_chr01A_1946	chr01A	118890873	118892984	Zo_SB_chr01B_1982	chr01B	106252822	106254883	0.0031	0.0295	0.0034	0.0227	118892000	106254000	0.893701	0.893701
1	Zo_SA_chr01A_1947	chr01A	119354245	119355661	Zo_SB_chr01B_1985	chr01B	106617294	106618707	0.0031	0.0147	0.003	0.0174	119354953	106618000	0.893285	0.893285
1	Zo_SA_chr01A_1948	chr01A	119399966	119405784	Zo_SB_chr01B_1986	chr01B	106658572	106664570	0.0029	0.0283	0.0027	0.0356	119402875	106661571	0.893291	0.893291
1	Zo_SA_chr01A_1949	chr01A	119400320	119411000	Zo_SB_chr01B_1987	chr01B	106658925	106669810	0.0072	0.019	0.0069	0.0225	119405660	106664000	0.893294	0.893294
